nAcid,VR2_A,AATS4dv,AATS4d,AATS5d,AATS4s,AATS5s,AATS4v,AATS2p,AATS3p,AATS4p,AATS1i,AATS2i,AATS3i,AATS4i,AATS5i,ATSC1dv,ATSC7dv,ATSC1d,ATSC4d,ATSC5d,ATSC6d,ATSC1s,ATSC3s,ATSC4s,ATSC5v,ATSC8v,ATSC2p,ATSC5p,ATSC5i,AATSC2c,AATSC4c,AATSC5c,AATSC3dv,AATSC4dv,AATSC2d,AATSC1s,AATSC2s,AATSC0v,AATSC3p,AATSC5p,MATS1c,MATS4c,MATS5c,MATS1dv,MATS3dv,MATS4dv,MATS5dv,MATS2d,MATS3s,MATS4v,GATS2c,GATS5c,GATS1dv,GATS2dv,GATS5dv,GATS1d,GATS4d,GATS5d,GATS1s,GATS3s,GATS1i,GATS5i,BCUTc-1h,BCUTs-1l,PNSA2,FPSA3,WNSA3,RNCG,RPCG,RNCS,RPCS,C3SP2,C1SP3,C3SP3,C4SP3,Xch-6d,Xch-7d,Xch-6dv,Xch-7dv,Xc-5dv,AXp-0dv,NsssCH,NaasC,NssssC,SsssCH,SdssC,SaasC,SssssC,AETA_alpha,ETA_shape_y,AETA_beta_ns_d,AETA_eta,ETA_dAlpha_A,ETA_epsilon_5,ETA_dEpsilon_D,ETA_dBeta,nHBDon,MIC0,Lipinski,GhoseFilter,Mor03m,Mor04m,Mor05m,Mor06m,Mor08m,Mor10m,Mor13m,Mor15m,Mor17m,Mor18m,Mor20m,Mor21m,Mor23m,Mor24m,Mor29m,Mor08v,Mor13p,Mor16p,Mor20p,PEOE_VSA4,PEOE_VSA5,PEOE_VSA7,SMR_VSA4,SlogP_VSA4,SlogP_VSA8,EState_VSA3,EState_VSA4,EState_VSA8,EState_VSA9,VSA_EState4,VSA_EState5,VSA_EState9,AMID_O,PBF,nFRing,n10FRing,nG12FRing,nFaRing,nFARing,nG12FARing,RotRatio,GGI4,GGI5,JGI2,JGI3,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,mZagreb2
0,1.939561115,0,1,1,1.285714286,1,54.98456499,1.197749353,1.136043835,0.635736163,146.1940762,159.4847426,155.6066822,175.8333365,184.917652,6.75,0,0.56,2.52,1.08,0,-2.06578125,-2.83359375,-0.72140625,547.0596147,0,1.247966113,2.445611012,13.28459783,0.000351595,2.81E-06,0.000543667,-0.35,0.107142857,-0.193333333,-0.108725329,0.069600694,47.27675682,-0.124125662,0.090578186,-0.300063794,0.002064452,0.39924928,0.373961219,-0.368421053,0.112781955,0.263157895,-0.420289855,-0.39548577,0.020408163,0.752153965,9.65E-05,1.368421053,2.805555556,0,1.847826087,0,0,2.276741904,1.752698724,1.666666667,0,0.212708725,1.174300286,-17.98369741,0.019198994,-0.893457645,0.193559233,0.08027157,78.59852254,180.6796641,0,4,0,1,0,0,0,0,0,0.86785113,0,0,1,0,0,0,0.541666667,0.5,0,0,1.061886724,0,0.7,0,-2.5,0,6.621890956,1,0,-1.028240291,-0.101657767,-0.848337233,0.569454335,-0.549708518,0.122638806,-0.179622957,-0.046533298,-0.14238493,0.026635974,-0.167469948,-0.10452504,-0.073620734,0.012660145,-0.079030528,-0.100158631,0.337748966,-0.094914042,0.083089068,0,0,5.414990469,5.414990469,5.414990469,0,5.414990469,0,27.6949488,0,0.541666667,0,0,0,0.863684062,0,0,0,0,0,0,0,0,0,0.095238095,0,0,0,0,0,0,0,1.375
0,2.187672643,0.333333333,1.428571429,1,2.047619048,3.285714286,83.83651671,1.178364182,1.036788666,0.760267608,145.8214267,158.7816885,161.735514,173.0824221,166.8251995,16.7867036,0,0.509695291,-1.828254848,1.454293629,1.246537396,-1.564173592,-16.56740536,10.24792244,-653.740033,0,-0.420527699,-1.958876983,-9.184291683,0.0004063,0.001534608,-0.002455654,-0.472263655,-0.077430418,-0.088642659,-0.086898533,0.166601379,48.24718265,-0.062554347,-0.093279856,-0.36731165,0.231791208,-0.370908314,0.347796143,-0.176123119,-0.028876427,-0.472845336,-0.219178082,-0.237370764,0.233139474,0.69539686,2.332534396,0.510330579,1.086682945,1.917945691,1.561643836,1.003913894,0,0.575113939,1.543796345,1.583316226,1.251156866,0.310970506,1.255551622,-38.46379932,0.021182958,-3.59688339,0.637515099,0.275377831,55.16786835,16.64236958,0,3,1,0,0,0,0,0,0,0.741815049,1,0,0,0.525462963,0.287037037,0,0,0.476190476,0.3,0,0.80091209,0,0.80952381,0,-1.75,0,10.30658177,1,0,-0.768682263,-0.122147137,-1.139547278,0.515005456,-0.54860234,0.085304306,-0.083393808,0.032875501,-0.010250773,-0.014629699,-0.191001283,-0.144099689,0.08722551,-0.044085952,-0.123139901,-0.143136111,0.21004717,-0.132968163,0.0406825,0,0,12.84164325,5.917906046,5.917906046,0,5.917906046,6.420821623,0,0,0,0.8125,0,0.239551573,0.558747544,0,0,0,0,0,0,0.333333333,0,0,0.063492063,0.125,0,0,0,0,0,0,1.666666667
0,2.402785553,0.545454545,1.424242424,1.375,2.035353535,2.395833333,96.6051477,1.147866476,0.933876143,0.862515581,145.8214267,158.6160245,166.6270685,168.8925333,170.6041018,14.7867036,8.077562327,0.509695291,-1.398891967,-0.706371191,1.038781163,-0.618190212,-11.78970452,-2.43744229,11.49506753,0,-1.426951984,-0.045697494,-0.451650591,0.000273615,0.000128096,0.000726312,-0.479011293,-0.049861496,-0.0710988,-0.034343901,0.128689947,48.24718265,-0.012560935,-0.001904062,-0.359349152,0.019299792,0.109430681,0.318876941,-0.185938792,-0.019354839,-0.166621864,-0.237654321,-0.170161656,0.00748735,0.727341584,0.984771356,0.490322581,0.963929619,1.218145161,1.407407407,0.95959596,0.989583333,0.538201663,1.491544059,1.583316226,0.822592078,0.309482286,1.345313976,-40.63726684,0.021200176,-4.505485882,0.633688114,0.273175338,71.50968255,17.55484324,0,2,0,0,0,0,0,0,0,0.718509805,0,0,0,0,0.307268519,0,0,0.476190476,0.15,0,0.746629526,0,0.80952381,0,-1.75,0,10.30658177,1,0,-0.727759085,-0.521839985,-0.864543161,0.167524136,-0.401747942,0.059367248,-0.131306994,0.099071992,-0.115108446,0.057093218,-0.104283282,-0.199390319,0.10907881,-0.031606779,-0.136261276,0.006970313,0.178740912,-0.09831864,0.120116858,0,0,13.34455882,0,0,0,5.783244946,19.26246487,6.9237372,0,0,0.307268519,0,0.240344945,0.545732169,0,0,0,0,0,0,0.5,0.16,0,0.074074074,0.0625,0,0,0,0,0,0,1.833333333
0,2.399989764,0.41025641,1.435897436,1.333333333,1.75,1.866666667,90.81482268,1.124847406,0.864376735,0.832527036,148.1546253,158.8899074,168.7150929,169.727418,171.3471382,-1.532879819,-5.224489796,0.371882086,-0.598639456,-0.680272109,0.238095238,-2.437641723,-0.37414966,-0.884353741,-19.35196606,66.88972883,-1.893902999,-0.222242224,-1.466027361,-0.00093148,2.57E-05,3.90E-05,0.013038549,0.0139543,-0.042409757,-0.121882086,-0.084880799,45.9992209,-0.00398938,-0.007408074,-0.457817513,0.002343195,0.003545117,-0.047605634,0.008098592,0.008667389,0.009577465,-0.233783784,-0.006875,-0.010395344,0.823837031,0.979093214,1.153521127,1.135135135,0.926760563,1.575,0.942307692,0.875,1.071,0.669375,1.633454525,0.855906049,0.246276296,1.325684191,-37.70308914,0.039675115,-4.048216012,0.607543397,0.321932021,47.95371046,74.35365363,0,2,0,0,0,0,0,0,0,0.711821072,0,0,0,0,0,0,0,0.476190476,0,0,0.833672737,0,0.745833333,0.063690476,-3.25,1,9.941738908,1,0,-0.931518664,-0.615673359,-0.834574157,0.7274991,-0.41658958,0.231798784,-0.254593043,0.095022657,-0.224776589,-0.057906416,-0.079715811,-0.104783796,0.027822927,-0.014210257,-0.056885501,0.089859486,0.135594954,-0.01488921,0.066372713,0,0,6.420821623,0,0,0,6.606881965,6.420821623,6.9237372,5.106527395,0,0,0,0.242947813,0.516315258,0,0,0,0,0,0,0.666666667,0.08,0.055555556,0.044444444,0.03125,0.027777778,0,0,0,0,0,2
0,2.043534822,0.03030303,1.181818182,1,2.272727273,1.25,82.65486376,1.098945306,0.860092094,0.775291524,148.8266503,159.8283396,168.931493,171.6429611,176.9688759,5.50617284,0,1.283950617,0.296296296,1.185185185,0.444444444,-4.15877915,-0.085390947,-10.90843621,103.7120216,0,-1.464103123,0.24299,0.993742542,4.44E-05,-0.001588384,0.001188587,-0.432098765,-0.543209877,-0.104739148,-0.244634068,-0.032877561,45.31251636,-0.012716056,0.010124583,-0.536017006,-0.129023006,0.096547861,0.176075799,-0.234899329,-0.295302013,0.223154362,-0.368863955,-0.001659204,-0.195200039,0.73034964,0.408136316,0.966442953,1.093093743,0.064177852,1.565217391,0.302371542,0,1.146049896,1.253998081,1.661705788,0.587692542,0.255850513,1.246935001,-35.52229668,0.032025268,-3.043840787,0.67931982,0.363621998,33.87761095,43.35071334,0,2,0,0,0,0,0,0,0,0.739796238,1,0,0,-0.064814815,0,0,0,0.472222222,0.176470588,0,0.824711133,0,0.752380952,0.075396825,-2.75,1,10.26509948,1,0,-0.879922063,-0.272646285,-0.797895448,0.603344434,-0.411171818,0.263972319,-0.284487658,0.10628808,-0.14442115,-0.061634909,-0.056151696,-0.102147187,0.026702198,-0.0297226,-0.064478693,-0.059582691,0.15225794,-0.057945054,0.042791802,0,0,12.84164325,0,0,0,0,12.84164325,0,5.106527395,0,0,0,0.281840677,0.544158746,0,0,0,0,0,0,0.4,0,0,0.133333333,0.03125,0,0,0,0,0,0,1.666666667
0,2.065193865,0.256410256,1.205128205,1,1.88034188,2.523809524,69.9145904,1.127035102,0.93543956,0.681480975,148.8266503,160.0061705,164.8358635,174.3374425,181.9657253,0.50617284,0,0.283950617,0.148148148,1.037037037,0.296296296,-3.575445816,-4.252057613,7.093621399,62.48144501,0,-0.593319447,0.913523069,5.872933101,-0.0008383,0.001258815,-0.002844918,-0.024691358,0.14339981,-0.086818001,-0.210320342,-0.068222045,45.31251636,-0.050025015,0.043501099,-0.475955289,0.100280969,-0.226634615,0.01618634,-0.013422819,0.077955601,-0.315436242,-0.305750351,-0.082620342,0.04897242,0.798335515,2.241231827,1.117449664,1.324962113,1.85810163,1.760869565,0.426421405,0,1.121491684,0.775337838,1.661705788,0.223930104,0.249768763,1.253013768,-38.03265908,0.039290731,-4.172865779,0.667000981,0.35344783,50.9379267,67.37602961,0,3,1,0,0,0,0,0,0,0.739796238,1,0,0,0.648148148,0,0,0,0.472222222,0.176470588,0,0.823408848,0,0.752380952,0.075396825,-2.75,1,10.26509948,1,0,-0.509512629,-0.389274051,-0.693901713,0.428735344,-0.426927018,0.232290251,-0.176312205,0.076834838,-0.156331304,0.008537567,-0.041560004,-0.109450537,0.02451978,0.017332283,-0.08604275,-0.002628068,0.190097912,-0.086915845,0.07292672,0,0,12.33872767,5.917906046,5.917906046,0,12.52478801,6.420821623,13.8474744,5.106527395,0,0.648148148,0,0.280972034,0.518079292,0,0,0,0,0,0,0.4,0,0,0.088888889,0.083333333,0,0,0,0,0,0,1.583333333
0,2.187672643,0.235294118,1.392156863,1,1.77124183,2.466666667,79.44796112,1.155714025,0.967563924,0.743912743,148.1546253,159.0364227,164.0949709,173.3006918,170.1332616,6.467120181,0,0.371882086,-1.870748299,1.700680272,1.360544218,-4.829428068,-11.32237339,9.786281179,-581.7949148,0,-0.751838106,-1.777190931,-8.407648176,0.000381173,0.001496086,-0.002652616,-0.252834467,0.009070295,-0.079732794,-0.241471403,0.08235957,45.9992209,-0.049342235,-0.059239698,-0.518067774,0.13955419,-0.247434761,0.179596977,-0.140428212,0.005037783,-0.298236776,-0.214403428,-0.202425676,0.16452665,0.699948447,1.927531666,1.031486146,1.358159167,1.445843829,1.792682927,1.004304161,0,1.182810811,1.394797297,1.633454525,1.087688569,0.257705225,1.233664139,-41.73494143,0.032828026,-3.303166171,0.627089061,0.335424419,37.03354253,51.52961317,0,3,1,0,0,0,0,0,0,0.758431559,2,0,0,0.5,0,0,0,0.476190476,0.3,0,0.946602147,0,0.745833333,0.063690476,-3.25,1,9.941738908,1,0,-0.893428504,-0.224165911,-0.96093788,0.499549532,-0.59235857,0.244048008,-0.322622363,0.119025985,-0.175465536,0.026260792,-0.075871035,-0.136102769,0.020832055,-0.071824713,-0.093754135,-0.120788996,0.141933116,-0.102594,0.029178374,0,0,19.26246487,5.917906046,5.917906046,0,5.917906046,6.420821623,13.8474744,5.106527395,0,0.625,0,0.239551573,0.869574145,0,0,0,0,0,0,0.333333333,0,0,0.063492063,0.125,0,0,0,0,0,0,1.666666667
0,2.341757835,0.229166667,1.291666667,1,2.25,1.904761905,93.16306527,1.152048063,0.971786179,0.844838999,148.1546253,159.0376617,164.8536438,167.8406158,178.8995309,2.467120181,0,2.371882086,-0.612244898,2.380952381,0.850340136,-3.117409927,1.892290249,-1.118291761,110.8575663,0,-0.887478714,1.017535568,6.291487913,-0.001071982,-8.72E-05,-0.001084642,-0.074263039,-0.301445578,-0.081019795,-0.155870496,-0.103525294,45.9992209,-0.01694747,0.024227037,-0.47126613,-0.007938172,-0.098742472,0.072340426,-0.043550532,-0.17677859,-0.063829787,-0.292866637,0.034287006,-0.240669955,0.823650558,1.445105575,1.089095745,1.207590569,1.050531915,1.37704918,0.50204918,0,1.106716336,0.623630437,1.633454525,0.443964552,0.257847152,1.221810185,-43.80157841,0.034526647,-4.367588608,0.612134611,0.324622883,51.77136036,59.34955168,0,3,1,0,0,0,0,0,0,0.735126315,1,0,0,0.541666667,0,0,0,0.476190476,0.15,0,0.896450578,0,0.745833333,0.063690476,-3.25,1,9.941738908,1,0,-0.402448152,-0.304376501,-1.176617442,0.810017501,-0.470581902,0.293277553,-0.223369695,-0.029952314,-0.205030738,-0.02899265,-0.122178335,-0.094602518,-0.002352542,0.009764421,-0.086244512,0.043053435,0.210358804,-0.025255505,0.042422147,0,0,5.917906046,5.917906046,5.917906046,0,12.52478801,12.84164325,13.8474744,5.106527395,0,0.541666667,0,0.24272506,0.551996201,0,0,0,0,0,0,0.5,0,0,0.111111111,0.0625,0,0,0,0,0,0,2
0,2.63023029,0.238095238,1.380952381,1.058823529,1.813492063,1.617647059,68.29452152,1.291390044,0.911970118,0.681552326,146.5074614,154.0282143,166.4077531,174.3499334,183.0787194,1.315789474,0,0.263157895,-0.193905817,1.939058172,0.271468144,-2.565789474,-3.776008002,-3.41658972,289.3832422,0,-1.962821579,1.371143624,7.547051901,-8.98E-05,-0.000193167,-8.88E-06,-0.20970555,-0.10499934,-0.086172045,-0.135041551,-0.019134786,48.24718265,-0.031574144,0.080655507,-0.480484174,-0.016493273,-0.000758048,0.035612536,-0.107840034,-0.053995387,0.117647059,-0.254984493,-0.057436434,-0.026463365,0.683906386,1.330317875,1.025641026,1.066528067,0.773755656,1.475409836,0.667447307,0.082449373,1.012514221,1.051752834,1.384757816,0.128809145,0.261060164,1.23665868,-33.79528401,0.034964642,-3.862218989,0.653089183,0.349601474,51.92670293,46.71528962,0,0,0,0,0.102062073,0.102062073,0.102062073,0.045643546,0,0.651442539,1,0,0,0.03587963,0,0,0,0.476190476,0.15,0,0.836155509,0,0.745833333,0.063690476,-3.75,1,10.30658177,1,0,-1.124974787,-0.459298328,-1.008028311,0.77600489,-0.67840553,0.423434864,-0.393639268,0.11983761,-0.18716084,-0.021373853,-0.116518659,-0.17819995,0.079003338,-0.075021623,-0.105783655,-0.217219216,-0.047156447,-0.062463889,-0.029734976,0,0,12.84164325,0,0,0,0,12.84164325,0,5.106527395,0,0,0,0.249335466,0.608258095,0,0,0,0,0,0,0,0.111111111,0,0.055555556,0.0375,0,0,0,0,0,0,1.666666667
0,3.853044113,7.304347826,2.565217391,1.727272727,7.072463768,6.121212121,182.0833276,1.849200899,1.525225065,1.138856358,140.0136471,144.1597674,150.0101983,160.6370766,173.5413695,14.27111111,0,2.084444444,-2.724444444,1.328888889,1.502222222,-3.351358025,-1.730617284,8.650246914,28.64266574,0,-0.231882067,0.883084168,5.475177013,0.008491217,0.005942543,-0.002945573,0.773492063,-1.157874396,0.009777778,-0.209459877,0.438345679,40.14316685,-0.059856574,0.080280379,-0.668811128,0.162607733,-0.080600661,0.199887948,0.173342345,-0.259483804,-1.032596885,0.015068493,-0.017118336,-0.166706597,0.652615489,1.173622265,0.352963147,0.451792829,2.528975009,0.719178082,1.063132817,0.784557908,0.54795955,0.810623675,0.938605672,0.682693709,0.484556786,1.430493169,-200.1797931,0.043909528,-10.69519141,0.352794114,0.316885999,66.71801968,31.98133936,2,0,0,0,0.351579285,0.514865817,0.078073894,0.081602144,0.044889595,0.503104177,0,2,0,0,-1.100740741,0.717592593,0,0.454545455,0.4,0,0.405003216,0,0.909090909,0,2,0,13.75169795,1,0,-0.991817654,-0.602135396,-1.606833508,-0.707745787,-0.649912729,0.382604502,-0.419009585,0.416585241,-0.260836195,-0.009956814,0.329840432,0.115509141,-0.174456254,0.244449666,0.231639408,-0.479274175,-0.281715803,0.289432262,0.371975036,0,0,12.13273414,0,0,0,11.12690298,0,4.736862954,0,0.717592593,-1.100740741,0,0.503236705,2.64E-05,1,0,0,0,1,0,0,0.177222222,0.125,0.091503268,0.092592593,0.0625,0,0,0,0,0,2.416666667
0,3.16899003,1.090909091,1.757575758,1.730769231,2.934343434,2.756410256,120.9188595,1.144967752,0.936325361,0.936518062,146.5736169,159.4274742,167.094226,168.1498768,166.0419971,26.22222222,-18,1.555555556,-0.666666667,-2.111111111,-2,-2.01026707,8.687137818,-16.03023432,-22.59236513,-26.79891916,-1.532287331,0.4345731,3.077067213,0.001863704,-0.002732551,-0.000799704,-0.022222222,-1.252525253,-0.045751634,-0.100513353,0.352159382,48.51636829,-6.81E-05,0.01671435,-0.663658349,-0.132358905,-0.038735922,0.359130435,-0.006086957,-0.343083004,-0.306688963,-0.144117647,0.116342455,-0.021827946,1.044643278,1.176204419,0.463043478,0.76342711,1.384615385,1.125,1,1.269230769,0.646241058,0.709837697,1.608658199,0.82359713,0.445299559,1.352982181,-89.16408762,0.034005997,-5.128846195,0.492904787,0.35127308,11.56619714,13.65191502,0,2,0,0,0,0,0,0,0,0.635808219,0,0,0,0,-0.330138889,0,0,0.462962963,0.12,0,0.645129832,0,0.87037037,0,-2.25,0,11.97962049,1,0,-0.655178129,-0.592759579,-1.117077842,0.010219751,-0.536088462,0.338831832,-0.19838939,0.269212858,-0.14045226,0.070018326,0.091726082,-0.17177628,-0.014053819,0.030342368,0.008966639,-0.063780913,0.094561718,-0.090755232,0.214484408,0,0,6.420821623,0,0,0,6.606881965,12.84164325,11.31579864,0,0,-0.330138889,0,0.407463942,0.784579763,0,0,0,0,0,0,0.5,0.16,0.111111111,0.083333333,0.035714286,0.027777778,0.013605442,0,0,0,0,2.416666667
0,2.945122347,1.090909091,1.863636364,1.444444444,2.348484848,1.75,133.1682526,1.450982631,1.305663216,1.101872892,143.2770734,153.4311365,155.4342584,159.4347419,167.572235,13.625,7.921875,2.5,-2.5,0.5,1,-0.144097222,-0.705512153,-2.697265625,5.773156141,0,0.348461208,0.060310105,0.387976862,-0.002975107,-0.001109166,-0.000819751,-0.902644231,-1.069602273,-0.05,-0.009006076,-0.075863715,52.79630451,-0.036730335,0.003350561,-0.29055936,-0.05685437,-0.042019377,0.244394619,-0.259054846,-0.306971056,0.028400598,-0.133333333,-0.058333782,-0.357484851,1.524133184,0.569850112,0.664237668,1.296860987,0.717488789,0.703125,1.022727273,0.555555556,0.871238628,1.059374495,1.192244431,0.844979528,0.356176943,1.546759054,-69.2829228,0.0446084,-3.651358011,0.693897924,0.165324817,27.42679006,41.00966787,0,0,0,0,0.102062073,0.072168784,0.032075015,0.01309457,0,0.599374955,0,1,0,0,0,0.909722222,0,0.479166667,0.130434783,0.0625,0.376811355,0,0.795833333,0,2,0,10.77087626,1,0,-0.744055096,-0.559794828,-1.421947108,0.443436516,-0.553739073,0.208793543,-0.47401264,0.60873887,0.077034851,-0.45237653,0.523378716,-0.072077189,-0.284090877,0.139232034,0.120095482,-0.284361949,-0.178774338,0.031787597,0.628507777,0,0,12.13273414,0,0,0,0,5.749511833,0,4.736862954,0,0.909722222,1.662037037,0.235074275,0.112979803,0,0,0,0,0,0,0.125,0.151111111,0.0625,0.049382716,0.026785714,0.0625,0,0,0,0,0,2
0,2.341757835,0.066666667,1.4,1,1.666666667,1.333333333,113.0145362,1.033770598,0.993338105,1.046852981,150.8664887,168.5398684,171.2338804,159.8460294,174.3192839,12.04958678,0,2.993801653,-1.766528926,2.789256198,1.394628099,-0.9375,-0.1875,-0.9375,-111.4282762,0,-0.527243788,-0.651080447,-5.920934153,-0.000867063,2.69E-05,0.000268622,-0.558677686,-0.292011019,-0.063731723,-0.044642857,-0.004807692,45.28370373,0.037874786,-0.012057045,-0.068223708,0.005049444,0.050452294,0.406015038,-0.395321637,-0.20662768,0.136452242,-0.239117472,-0.027160494,-0.417317709,2.239290795,0.196395401,1.013157895,2.078272605,0.112573099,1.023255814,0.71627907,0,1.777777778,0.933333333,2.205116551,0.739212359,0.20917182,1.427913896,-26.53913295,0.024534164,-0.805101971,0.639423517,0.089909754,0.802944796,175.1523997,0,6,0,0,0,0,0,0,0,0.795504848,0,0,0,0,0,0,0,0.485714286,0.117647059,0,0.849247599,0,0.757142857,0,-3.75,0,9.359235018,1,0,-0.295215816,-0.651442063,-0.904845433,0.562205453,-0.648357282,0.414935995,-0.283119199,0.241108757,-0.241826635,-0.02799855,0.089367491,-0.362789232,0.052217642,-0.02688237,-0.2102612,-0.072032578,0.143901373,-0.177669279,0.307789868,0,0,19.63426922,0,0,0,0,0,25.67112133,0,0,0,0,0,0.615070834,0,0,0,0,0,0,0.5,0,0,0.111111111,0.0625,0,0,0,0,0,0,2
0,3.067679692,2.633333333,1.95,1.444444444,3.52037037,4.11659808,164.7404252,1.913092529,1.561814534,1.314939762,139.4668545,143.8827091,152.393537,163.0047986,171.7075881,5.26984127,0,0.428571429,-0.663265306,1.147959184,0.826530612,-1.463256908,4.26870515,-3.791705159,27.0760939,0,-1.474117578,0.179197427,3.935209414,-0.002011566,0.000927539,0.000443701,-0.074315949,-0.298866213,-0.117346939,-0.104518351,-0.201982287,51.25441016,-0.010690174,0.019910825,-0.437194358,0.072931151,0.034887572,0.104834748,-0.020697495,-0.083236264,-0.107337497,-0.227722772,0.078310202,-0.040669818,0.831173736,1.340632037,0.566942671,0.92149089,1.481972025,0.965346535,0.946039604,0.600660066,0.513625621,0.519284142,0.919711885,0.588809078,0.396279617,1.307690934,-110.3091383,0.028006599,-5.355056782,0.460199871,0.420577698,89.44986969,19.65912622,1,0,0,0,0.102062073,0.058925565,0.032075015,0.016037507,0.038575837,0.603210339,0,1,0,0,-0.406851852,0.540895062,0,0.505291005,0.219895288,0,0.420290901,0.005291005,0.861375661,0,2.5,0,20.5328269,1,0,-2.049550859,0.1074091,-1.93366291,1.334395467,-0.542967314,-0.24959285,-0.132504637,0.340669546,0.03410961,-0.261807412,0.380532728,-0.124342962,-0.029107501,0.166671495,0.077704366,-0.367476306,-0.119499305,0.095587834,0.490035786,0,0,11.60093989,0,0,0,5.563451492,0,0,11.60093989,0.540895062,0,0,0.189310136,3.13E-05,0,0,0,0,0,0,0.111111111,0.191111111,0.125,0.080808081,0.048611111,0.0625,0,0,0,0,0,2.111111111
0,2.104809997,0.409090909,1.409090909,1.294117647,1.795454545,1.764705882,104.7835187,1.253409549,1.049573272,0.961789643,144.3464838,155.3584958,162.3135657,165.1813959,168.4065328,2.109375,4.59375,0.6875,-0.875,-0.1875,0.625,-1.055664063,-0.333984375,0.740234375,3.517615835,0,-1.258030356,0.015725379,0.085420511,-0.001191234,0.000142156,-0.000323043,-0.128605769,-0.058238636,-0.052083333,-0.070377604,-0.078450521,52.76423752,-0.018144669,0.000925022,-0.133943575,0.040137645,-0.091210744,0.094736842,-0.086639676,-0.03923445,-0.133126935,-0.277777778,-0.03664024,-0.03030303,1.35540673,0.947738819,1.115789474,1.539473684,0.947368421,1.166666667,1.022727273,0.735294118,1.426183844,0.925648168,1.333333333,0.823529412,0.252960245,1.459152369,-36.96553983,0.029353375,-1.901111939,0.238277084,0.133471817,127.7947603,111.1953411,0,1,0,0,0,0,0,0,0,0.691044062,0,0,0,0,0,0,0,0.5,0,0,0.538263705,0,0.7,0,-0.5,0,6.800691077,1,0,-0.015615433,-0.547825618,-0.702469227,0.335100295,-0.19733418,-0.010268066,-0.234937854,-0.043974015,-0.079558271,-0.124503235,-0.072260677,-0.001272026,-0.053075252,0.018902536,-0.03231855,0.088801899,-0.042859908,0.009620365,0.080873251,0,6.578935684,13.34455882,0,0,0,0,6.420821623,12.65495579,0,0,0,0,0,0.496739414,0,0,0,0,0,0,0.4,0.08,0,0.055555556,0.041666667,0,0,0,0,0,0,1.75
0,2.244521256,0.031746032,1.19047619,1,1.523809524,1.222222222,86.03228755,1.185720062,1.076717807,0.858809399,145.9421318,158.5758576,160.7955612,166.9225738,177.8520733,6.945179584,0,2.691871456,0.368620038,2.551984877,0.850661626,-1.754568368,0.543793321,-1.784656585,303.8581724,0,-0.066587618,1.358387409,7.378781965,-2.02E-05,-0.000296862,0.000118604,-0.296226283,-0.093557776,-0.122513278,-0.079753108,0.009571819,47.66402704,-0.033188114,0.025155322,-0.235043513,-0.211581225,0.084532544,0.36784141,-0.345162343,-0.109013356,0.182085169,-0.356096285,0.069940838,-0.233985261,1.052210024,0.575261087,1.317180617,2.069855255,0.123837494,1.516483516,0.397174254,0,2.164113786,0.953440311,1.642857143,0.501984127,0.212956412,1.193871756,-22.64538273,0.019645126,-1.085407844,0.165887086,0.077031504,92.42182187,138.417222,0,4,2,0,0,0,0,0,0.23570226,0.837401046,2,0,0,1.768518519,0,0,0,0.5,0.285714286,0,1.079567414,0,0.7,0,-3,0,6.640762871,1,0,-0.906383377,-0.296625699,-0.879821303,0.729369033,-0.536877692,0.146917407,-0.204856393,-0.070557625,-0.241437065,0.051808416,-0.230700364,-0.060511824,-0.006413209,-0.031748377,-0.131353902,-0.019674617,0.230397865,-0.019056565,0.042675202,0,0,11.83581209,11.83581209,11.83581209,0,0,11.83581209,27.6949488,0,0,1.768518519,0,0,0.866033476,0,0,0,0,0,0,0.333333333,0,0,0.158730159,0.041666667,0,0,0,0,0,0,1.777777778
0,2.767467029,0.085106383,1.340425532,1.2,1.319148936,1.233333333,79.82029783,1.305244174,0.95228688,0.800556298,144.3464838,154.1638644,164.4634052,170.2674718,174.3192839,4,0,2,-0.111111111,1.333333333,1.333333333,-0.349206349,-0.096497858,0.010519022,-2.77E-13,0,-1.341899046,-2.96E-15,2.82E-14,-0.000230916,2.73E-05,-3.81E-05,-0.268199234,-0.009456265,-0.055555556,-0.016628874,-0.012314185,50.0283141,-0.038560317,-9.88E-17,-0.055881328,0.019642765,-0.027397086,0.193548387,-0.272525028,-0.009608785,0.090322581,-0.175,-0.02103009,-0.010638298,1.28890143,0.782796303,1.290322581,1.543778802,0.451612903,1.285714286,0.510638298,0.3,1.703821656,0.807160114,1.428571429,0.714285714,0.217825812,1.21845145,-15.28037478,0.022333593,-0.682470976,0.177384867,0.082423723,87.09707838,165.8963441,0,1,1,0,0.102062073,0.102062073,0.102062073,0.102062073,0,0.730412025,1,0,0,1.097222222,0,0,0,0.5,0.142857143,0,0.933866617,0,0.7,0,-3.5,0,6.738756333,1,0,-1.113304047,-0.521924058,-0.650936989,0.460566285,-0.682192429,0.444747372,-0.198291552,0.19949776,-0.210020507,0.126409752,-0.099502215,-0.261595063,0.110976918,-0.135678726,-0.241233381,-0.196320697,0.31294422,-0.300478219,0.116932647,0,0,5.917906046,5.917906046,5.917906046,0,0,5.917906046,6.9237372,0,0,1.097222222,0,0,0.59250238,0,0,0,0,0,0,0.142857143,0.125,0,0.055555556,0.055555556,0,0,0,0,0,0,1.75
